Tweet id,Tweet text,Tweet category,Tweet label
1.29068E+18,"The #Paris Mayor @Anne_Hidalgo made the ’15-Minute City’ the centerpiece of her recent campaign - shop, work, and find recreational and cultural resources within a 15 minute walk or ride. Other mayors are viewing it as an option for the post-COVID world ",politics,FALSE
1.29064E+18,@murtazawahab1 We heard every day your press conference on Corona Virus about Federal Govt’s policy as wrong and disaster. Have guts to praise Smart Lockdown now ?You have lost to Federal Govt on every front. You need to resign for spreading wrong information @BBhuttoZardari,other,FALSE
1.29068E+18,Some 214 deaths involved Covid-19 in England and Wales in the week ending 24 July. This was the lowest number in eight weeks. Deaths fell in all regions save two.,politics,TRUE
1.29066E+18,Maybe we could just force them to wear a little badge that says 'Jude'... I mean 'Corona'. And I guess if that doesn't work we might have to move on to a Final Solution for the Covid Question.,other,FALSE
1.29065E+18,"Hey, lost my job since the corona pandemic started,not been able to pay my rent, recently was kicked out of the house because my rent arrears is too big and now we are struggling for shelter and food with my younger sister, any help, paypal address: priscilamaiyo999@gmail.com",other,FALSE
1.29064E+18,"No, neither have we, but the anti mask brigade, lockdown-busting neighbours and other assorted arseholes continue to set my teeth on edge. How can we deal with corona collectively when some people just couldn't care less?",other,FALSE
1.29067E+18,"However, this is also an argument for the lockdowns. If we don’t control covid, and fill hospitals and my appendix bursts, there are no resources to handle an otherwise easily handled emergency and the death toll rises from other things.",health,FALSE
1.29068E+18,"Lesson learned...don’t force nursing homes to accept Covid-19 patients? At least 6,000 deaths in NY alone and likely many more who died in the hospital so aren’t counted as SNF deaths.",health,FALSE
1.29065E+18,"@realDonaldTrump china made blunder mistake to kill all country people,that is WHO supreme official told no medicine to cure corona in near feature. This is a surprise and violent http://life.so,wemust destroy total china country.",politics,FALSE
1.29067E+18,Why are we still debating Obama’s policies as if he’s someone that’s on the ticket? And why are we more critical of the competent politician who happened to be black than of sir Cheeto that can’t even read COVID-19 statistics correctly? Shut up with the anti black rhetoric.,politics,FALSE
1.29068E+18,Why isn’t any of the “new” channels showing this explosion and instead are talking about covid?,other,FALSE
1.29068E+18,"Awesome brown-nosing, @MSNBC. Curious how you mention nothing about Fredo's brother forcing all those COVID-19 patients into nursing homes, essentially sentencing all those elderly folks to die. Then again, seniors tend to vote (R), so it's all cool with you, right? ",other,FALSE
1.29068E+18,They opened one up and closed it within a few hours cause folks had COVID and in Georgia they had like 260 staff infected,other,FALSE
1.29066E+18,"#Goa Health bulletin: new corona positive cases 259, patients cured 238, active cases 1901, deaths reported 60 ",health,FALSE
1.29067E+18,"Elections are nearing. So, Akhilesh has started taking. He knows it is Corona time. He knows China India crisis. He knows flood situations. Still he is worried about votes. Not welfare of people. ",politics,FALSE
1.29068E+18,"Without #researchrelief, grad students will face significant financial hardship and career setbacks. We need $26B to address research disruptions and delays in the next COVID package. @senatemajldr @RoyBlunt @SenAlexander @SenSchumer @SpeakerPelosi",health,FALSE
1.29068E+18,"@JNJNews is utilizing its full strength of its science, and expertise to help fight the pandemic, as COVID-19 continues to affect people and communities across the world. Read more of Johnson &amp; Johnson's efforts here: http://ow.ly/RsIq50AQs3C #covid19 #flattenthecurve",immunity,TRUE
1.29068E+18,Let this sink in. The idiots open schools just days after #Georgia converted their convention center to use for non covid patients as their hospital capacity is too high. Lets see how fast this school closes. ,other,FALSE
1.29068E+18,"Finally, an explanation of why test results are so delayed, and thus useless in preventing Covid spread. Great reporting from @sanjosemercury",immunity,FALSE
1.29067E+18,I’m sure that **£10** off for singular Jeremy Hunt will go a long way for him... very comparable to the £7 extra for UC receivers to eat out to help out during Covid ,other,FALSE
1.29068E+18,Scenario Planning is part of the key skills for Business Analysis There was (still is) a lot of this happening vs Covid - good (and bad) This @batimes post looks (in detail - but v readable) at the Power of Scenario Planning https://bit.ly/33r4esM,other,FALSE
1.29068E+18,Everyone is going to get COVID at one point or another ,health,FALSE
1.29068E+18,"Data includes 85 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 12,398 and one additional COVID-19 related death. [PR] Coronavirus Data for August 3, 2020 https://www.congressheightsontherise.com/blog/pr-coronavirus-data-for-august-3-2020",health,FALSE
1.29064E+18,"This looks like a start of a horror movie, where at the end all faces already x’ed out cause the monster got em, well corona",other,FALSE
1.29064E+18,"@Dm_Gorakhpur Respected Sir, there are two corona positive case found in Head Office of Baroda UP Bank erstwhile Purvachal Bank Taramandal but still no action has taken in the office and also office is open. It’s very risky for all staffs who work in that office.Kindly takeaction",health,FALSE
1.29068E+18,Just out of Sainsbury’s Coleraine. Less than 5% face covering there as well. You must have caught a good time! I’m in Curry’s beside it now and only 2 of us in coverings,transmission,FALSE
1.29068E+18,"Wrong. Read the actual study and find out chloroquine was used only on cell lines, none of which were the ones that cause COVID-19, and never in humans. https://www.bbc.com/news/53601027",immunity,FALSE
1.29066E+18,the rain in this game kills you and I still don't get anything extra to go through it,transmission,FALSE
1.29066E+18,"Corona Cultists build their arguments on the assumption that coronavirus is dangerous to healthy people. They’re wrong. We know for a fact that coronavirus is about as dangerous as the flu, that the lockdown is useless. ",immunity,FALSE
1.29068E+18,Are college administrators & coaches simple minded fools like Trump and expect the raging Covid to just disappear? Or will a player or two have to die to get their attention? Where are the parents of these players? Do they really want their young sons put in obvious peril?,politics,FALSE
1.29068E+18,Not only you. A lot of us don't give a f*ck about it. People are dying of covid and the economy is in crisis.,health,FALSE
1.29065E+18,#parthsamthaan has become a covid 19 survivor who has fought the corona disease strongly... He is safer person with antibodies &amp;strong immune system also...He has inspired us to remove the stigma around covid 19&amp;spread love &amp;positivity everywhere.. He is next level human,immunity,FALSE
1.29067E+18,Sometimes Covid doesn't show any symptoms and sometimes it take more than 14 days... Consortium only check temperature that's now the way.. There is no compensation for life #postponeclat2020 #postponeclat2020 #postponeclat2020 #postponeclat2020 #postponeclat2020,immunity,FALSE
1.29066E+18,"JUST HEARD A NU TERM+MEANING-""HONEY CAN U DO""-CNBC CLIP SAID,DU 2 CORONA THIS TYPE,CAN U DO LIST,WAS EXPANDING-CAN U DO THIS,ETC-WELL, APPROACHING 75,I CAN SAY HONESTLY,OTHER THAN DURING SEX,IVE NEVER BIN ASKED,HONEY CAN U-LOL-HELL,ITS A BRAVE NU WORLD KIDS+CHANGE IS EVERYWHERE",health,FALSE
1.29067E+18,"The numbers above are extremely misleading: You left out the important part: H1N1 2009/2010 caused 12,000 deaths in the United states, whereas covid already cost 159,369 lives with the toll still rising. If you want to politicize it: Obama must have done a hell of a job!",politics,TRUE
1.29068E+18,"Ok then you send your kid to a public school if you think it is covid safe. You won't cause , well we both know why !!!",health,FALSE
1.29066E+18,Good news! You can still buy and sell a home during the corona virus outbreak! We wanted to share some tips to help you to get through the loops and hoops and get a good deal! via : https://bit.ly/3dVH942 via: https://bit.ly/3dVH942,other,FALSE
1.29064E+18,On one hand you have those who say law is law and even if it's unfair you just have to give up and on the other hand you have people like corona deniers who just stubbornly refuse to believe it exists because it's suspicious and that the government will have more control.,other,FALSE
1.29068E+18,Totally to keep the flexibility And thanks to this Corona I am not even working out as much ,other,FALSE
1.29068E+18,Juggling life & family & work- especially with the added stress of #COVID - Is not easy! Thank you @katerope for brining my experience to life - hopefully these words will resonate with others. @KatzWomensHlth #WorkLifeBalance #WearAMask #SocialDistancing,other,FALSE
1.29066E+18,I need more proof that the deaths prior were Corona deaths. Not heart failure etc included in the deaths.,health,FALSE
1.29067E+18,"Rajdeep Sardesai,see how this bloody inefficient Maha govt works,not able to contain the corona virus and neither able to manage day to day affairs of the state. The only work it is doing is protection of criminals,mafia.",other,FALSE
1.29067E+18,"According to a March article from the Nashville Post, Nashville's 9 hospitals total 3,735 licensed beds. There are today 170 active COVID-19 hospitalizations per Metro health. Less than 5% of hospital capacity is being used by COVID cases. Source: https://www.nashvillepost.com/business/health-care/article/21123081/study-sizes-up-nashvilles-health-care-capacity",immunity,TRUE
1.29068E+18,@HHumphreysFG My wife's Covid 19 out was cut down to €203 back in June. Revenue have confirmed earnings and tax paid to your staff in Waterford and still only €203 and not €350. Absolute disgrace. Not out fault your computer systems are not compatable. But do you care?,health,FALSE
1.29068E+18,"Brov, is not about money, is about respect for the player, for everything. they made a deal, ok!? We take Chris on loan, but because of the COVID, all the football stops, so the season was longer than normal, they just should let him finish the season, as many teams do.! Easy",other,FALSE
1.29067E+18,"#ARMY_Apologize The world is facing ""COVID-19"" ARMYs are facing ""FANDOM-19"" : How are you guys? Yes,I'm asking to those 19 fandoms Please take some rest,you guys really worked hard against us!! ",other,FALSE
1.29064E+18,"4 Aug #DelhiFightsCorona 674 NEW #Corona cases TOTAL- 1,39,156 cases 972 Recovered today, TOTAL Recovered- 1,25,226 12 Deaths today, Total deaths- 4,033 Active cases is 9,897 9,295 Tests done today 10,83,097 Total Tests 57,005 Tests per million",health,FALSE
1.29066E+18,"First deal with corona, then maybe I'll think about",health,FALSE
1.29068E+18,"Those 2k deaths if true will be investigated and FM will answer for any wrong doing. What wont change is the tories killing at least 120,000 via poverty plus ate least 65000 via covid. The UN 3 times calling out UK gov for treatment of disabled etc. We'll change that.",health,FALSE
1.29068E+18,‘Stay home. Do not come here.’ — These chilling parodies roast Disney World for reopening amid a record surge in COVID-19 cases in Florida and across the nation #DontDie,other,FALSE
1.29067E+18,Kobe Bryant was really an Italian-American ... English was his second language Italy was hit with corona before the USA he could have been a huge positive influence during this time period The timing is very ironic,politics,FALSE
1.29068E+18,"Today 280 new COVID-19 cases and 8 death's in the last 24 hours, till now total active cases are 2,427 and total deaths are 69. #ChhattisgarhFightsCorona @TS_SinghDeo @ChhattisgarhCMO @Niharikaspeaks",health,FALSE
1.29067E+18,"Some people have excellent brain, why they are not using there brain for the preparation of corona antidote.",transmission,FALSE
1.29068E+18,@MarkWarner Support #Medicaid #HCBS. #WeAreEssential. Today I urge Congress to support home care workers who are providing care to our country's seniors and individuals with disabilities safe at home during the COVID-19 crisis.,politics,FALSE
1.29067E+18,"#postponeclat2020 Students already have suffered a lot , we can't anymore save us from the danger of Corona . Don't be adamant postpone clat 2020 . @RahulGandhi @LegallyIndia @LiveLawIndia @barandbench",health,FALSE
1.29067E+18,That Covid test wasn’t as bad as I thought it would be .,health,FALSE
1.29064E+18,Depressing statistic: Drug overdoses across the US have risen by nearly 50% in May compared with a year before as the country continues to battle the corona virus pandemic. #Mentalhealth,politics,FALSE
1.29068E+18,Former Clemson defensive lineman Charles Bennett lives in Tampa and works for a hospital-staffing company. He's been consumed of late with COVID-related staffing issues. And he's seen loved ones hit hard by the disease. His take: https://clemson.rivals.com/news/in-their-words-charles-bennett,health,FALSE
