,id,screen_name,description,url,friend_count,follower_count,created,uid,location,verified,fav_count,tweet_count
239,1274029640764370944,flaugher,Solo #startup founder and stock investor. Python/Django/PostgreSQL/JavaScript. Passionate about great UX. I am not a bot. I am opinionated.,,1828,335,2009-02-08 00:54:17,20344223,Los Angeles,False,296,3687
240,1273005607369531393,jqllc,"Unemployed bike rider, amateur writer, ball bustin' dispenser of righteous vitriol. You made me get on social media. CEO of #ImpunityCity. Posts QueensCrap too.",https://t.co/Z9JHegEGQn,481,334,2018-06-30 21:00:43,1013165459192020992,"Queens, NY",False,28625,41422
241,1275902047997456386,ScienceMan,Josef Martha – Award-winning Science Teacher • Writer • Hyper-Nerd • Webmaster • OCR & Trail-running Nut • AROO! 🤪,https://t.co/kdsQO3QOIE,367,598,2010-09-09 22:05:31,188910275,"Alberta, Canada",False,2048,3887
242,1274023509707104256,calin_a,"Those who’d give up essential liberty to purchase a little temporary safety, deserve neither liberty nor safety! The day we give in is the day we DIE!",https://t.co/itqMUJ2o9h,919,630,2012-10-09 14:51:11,870028999,,False,47103,57692
243,1219976981330190338,Burns18Burns,"I review food, drink, gadgets, tech, people, businesses, goods & services, etc...",,101,20,2012-11-15 23:05:21,950616104,"England, United Kingdom",False,231,310
244,1275345666953412610,MoreMusicMoreMo,A BETTER standard for corp music & distributors. @CliveDavis @TMZ @MickyArison @Sony @ItsBarryWeiss @WORLDSTAR @UMG @jprince713 contact: tppssp123@gmail.com,https://t.co/l7fMvbywjy,1760,1163,2012-03-25 17:45:14,536501750,United States,False,7806,92812
245,1274322856361381888,MicheleQanada,Que is the Galactic Federation of Light. THEY'RE HERE👽 #WWG1WGA #TheGreatAwakening 🌍  My Arcturian name is LUMIA  Q+3730💃 (My YouTube Channel is below),https://t.co/XqqH4LAhGj,5006,4674,2020-01-22 21:18:56,1220093171696205824,5D EARTH ,False,42377,22196
246,1272957013744640011,KyloRenzer,"Research in ecology and biodiversity conservation. 
20 years a vegetarian, I run faster than you
Cat Ninja Pizza Kpafuca. #ExtinctionRebellion.
California∏Paris",,1181,380,2016-04-20 21:38:18,722902236896960513,Nostalgique de Pierre Richard,False,17834,16458
247,1274450112115245056,libertylady44,"Life, liberty, pursuit of happiness. Against tyrannical government..",,8188,7448,2013-07-01 21:30:16,1561539391,,False,27746,322938
248,1274934978829144064,riseupmelbourne,Asking the questions that you won't.,,9513,9963,2020-03-22 04:28:26,1241582453409509376,Right beside you...,False,38951,18094
249,1275352890786398208,RjjpD,From Dark To Light!  Demand The Truth It's a Battle For Higher Consciousness! #WWG1WGA #MAGAA  #MCGA #KAGA  #QAnon #Q #Q+ #Trump2020LandSlide   🇨🇦🇺🇸🇮🇱🇵🇱,,8948,8286,2014-04-10 01:23:14,2436286658,Amazing Grace / Heart at Peace,False,25012,30946
250,1273626222610825216,themoe85,"I'm a US Navy Sailor. Instagram: themoe985, kik: themoe85, snapchat: themoe85, Facebook: search my name.",https://t.co/lVjzOKGUWF,4993,2353,2009-08-01 23:26:19,62143043,Virginia,False,18146,186490
251,1274414924916236288,rpujolvives,"Qui no li cal aprendre més no ha après res - Who will not need to learn more, she/he has learned nothing: E. Canetti",http://t.co/4Y5KiyquqX,1614,1313,2012-05-26 10:08:21,590788952,Catalunya,False,15641,97361
252,1275547146503290880,MarcBozza,"Conservative: Not a ‘Tory Wet’. Parler @MarcBozza.  🇺🇸🇬🇧🇺🇸🇬🇧
Marc.bozza@outlook.com #Brexit #MAGA",,11238,11019,2019-12-19 22:27:36,1207789540024434689,,False,11812,12490
253,1275662809540562945,JWSpry,"THE biggest problem with post-modern #ClimateChange ‘science’ is that politicians have become the scientists, and scientists the politicians. // PARLER @JWSpry",https://t.co/13KMWPbkbK,2439,20216,2009-03-06 03:25:14,23023227,"Melbourne, Victoria",False,50840,143433
254,1275764919791751169,TheEqVetNurse,"Expat Vet Tech (US)/REVN/RVN in the UK. Specialist Equine nursing - teaching, wounds, neonates, critical care.  BVNA past President, VNJ Equine editor",,281,220,2017-04-04 14:51:56,849273335322161155,"Wales, UK (& N. Wales, Penna) ",False,1006,1358
255,1273939211146715136,BonceHarry,"Honest, occasional wind up merchant, devil's advocate. libertarian type #blm is BS  #nomasker  🇬🇧🇫🇷",,391,138,2020-03-19 13:54:40,1240637781166219265,Suffolk UK ,False,2044,4940
256,1274617712027803648,scythe_sniper,,https://t.co/Ak62OGSWtC,1823,1219,2017-11-07 05:58:36,927777282403450880,USA! USA! USA!,False,1538,2856
257,1219972663805992960,TheDanielKobale,Entrepreneur | CEO | Musician | DJ Producer | Sound & Studio Engineer | Publisher | Consultant @AliveMusicUK @FranzcomUK @DjKofficialUK,https://t.co/oVOjvwwvXL,3296,5098,2011-11-23 19:48:52,419783947,"United Kingdom, Cornwall",False,729,22353
258,1275780893831868417,rtb808pix,Born & Raised in the Hawaiian Islands. Conservation pro since 1988. My 80:20 Rule: 20% of net sales donated to #Hawaii #biodiversity #conservation orgs!,https://t.co/9s37Wsvmxc,4286,1326,2016-02-06 06:34:17,4880396027,"Hawaii, USA",False,19777,17273
259,1273124684830310402,combat_boot,"InfoSec nerd, network moocher, coder, soldier, wannabe WIS, NPC, chartered engineer, takes stuff to bits. IT & guns, my job is great. Hat turning grey with age.",https://t.co/AvsXQ86IpU,1387,9840,2016-01-25 14:49:20,4845819658,::1 sweet ::1,False,34561,52136
260,1274248019769253888,ma_pennell,"It is a ""Human Right"" to live in peace. Anti-war.
I'm blocked on Twitter by GAB's ""free speech"" founder.",,507,166,2018-12-18 05:13:32,1074895416443977731,,False,3791,8247
261,1273280440531668992,KhaleejMag,Voice of the People. #Business  #Sports News across the Globe. #CoronaVirusUpdates #COVID2019 #COVID19,http://t.co/ZuzftfyLu9,65007,75511,2009-12-08 08:57:36,95383781,"Dubai, United Arab Emirates ",False,587,12949
262,1273632243630522369,SBBeacon,Online newspaper (http://t.co/BsOHzWST9M),http://t.co/cwyxGvXa3l,8252,13508,2009-02-19 23:29:02,21352370,San Bruno California,False,9,256421
263,1274982868255555588,abcnews,Latest news updates from the Australian Broadcasting Corp. This is an official @abcaustralia account.,http://t.co/knlFvfwxkf,1205,1692779,2007-03-29 02:15:36,2768501,Australia,True,2764,299060
264,1220329909442183169,Suave_Luke,,,270,422,2012-04-06 15:44:11,546903952,,False,15666,113031
265,1275093589635166209,ArkaciaVentures,"Sites: https://t.co/t7835azfjU https://t.co/KlUxs4v0GS https://t.co/d2F3w5CouN 
Email: Kevin@Arkacia.com",https://t.co/ufM42ubnaL,2300,463,2008-04-09 18:05:34,14343876,"Campbell, CA",False,1865,2887
266,1275540163121352710,Clinton82382166,The  citizen of God's Kingdom,,17,3,2020-04-06 22:41:13,1247292461866799105,,False,37,25
267,1275101710365659138,brianedwardsmd,I am Certified in the American Board of Obesity Medicine and in the National Lipid Association,http://t.co/MKFK9NAUfL,1198,1798,2009-02-13 12:49:52,20767524,"Topeka, Kansas",False,12143,25133
268,1275140969839681537,SutterHealth,"An integrated network delivering accessible, innovative, high-quality, and life-saving healthcare when people need it most.",https://t.co/X5vJDQjwFY,1277,12410,2010-08-06 17:17:06,175455996,Northern California,True,4511,9679
269,1275865047726616576,nelsoncarvajal,Chicago➡️LA ‣ Video Artist: @bridgeworkpics #FreeCinemaNow ‣ 2x @TheWebbyAwards Nominee ‣ Senior Associate Producer: @AccessOnline ‣ nelson.carvajal@nbcuni.com,https://t.co/DDVkPArbEC,5002,2695,2009-01-27 01:54:57,19571632,"Los Angeles, CA",False,4082,33169
270,1275533440193040386,GoliathDave,Right CAN make Might,,1676,1538,2014-10-20 21:08:48,2868138116,,False,36631,18973
271,1273474568775241730,bcloud1967,"Engineer, musician, fisherman. Lover of the outdoors, fine beer & family (not necessarily in that order).  Anti-Trump Republican (❤️ Constitution & Rule of Law)",,104,84,2014-06-24 21:14:02,2586373813,"Indiana, USA",False,53423,33359
272,1275849030770348040,sammwhiting,"Was a lifelong conservative until Boris, looking for honesty and integrity in politics and not finding it.
Life is shit and then you die",,776,769,2013-03-09 14:08:42,1254449478,  Shropshire England ,False,13429,12706
273,1275028646064009216,shobi921,Muslim=Allah O Akbar Pakistani=Pakistan Zindabad Sindhi3,,687,927,2009-12-11 17:43:31,96171050,Pakistan Sindh Karachi ,False,112132,105383
274,1275686339296538624,CDCSouthAfrica,U.S. Centers for Disease Control and Prevention in South Africa,http://t.co/SuesQ9him7,324,3840,2012-11-19 20:55:40,958523305,Pretoria,False,684,6101
275,1219996066151641092,Kyle_Feldscher,"PM Breaking news editor at @CNNPolitics. The whole world is watching.


Lucky to be @jacqklimas' husband.",https://t.co/p8EODNFpnQ,2357,11798,2011-03-22 17:15:00,270457886,"Washington, DC",True,10475,73778
276,1273037957671288832,SUSPICIOUSsMIND,I can handle the truth. It is the lies that annoy me. It is okay to doubt what you have been taught to believe. Awaken. Linguist. #CivilDisobedience #π,,311,1172,2014-10-16 15:34:25,2834230515,,False,279,19230
277,1274406688649510915,QDataHub,"Simplifying inspection test plans, #trainingMatrix, document management, and machinery/employee #JobScheduling. #mfg",https://t.co/YH8byeWv7I,3503,3389,2019-11-05 21:47:24,1191833836000292864,"Newmarket, Canada",False,16581,2956
278,1273689853876596736,DaveR94476809,"#libertarian #ancap  Free people, Free markets are the answer  #1A  #2A #4A #NAP 

Government=violence

Privatize Everything",,3061,1763,2018-04-18 21:34:50,986719730475024384,,False,3420,13697
279,1272940096032051207,Alex_D_Slav,Never liked west but i became obsessed with Donald Trump and his agenda for the world #MAGA #KAG,,68,28,2019-02-25 02:27:03,1099858281957253125,United States,False,1345,752
280,1274217846223048705,Miami_Marilyn,"Working mom trying to live a simple life, balancing work...fitness...nutrition and of course, family.",,4766,807,2009-03-05 01:37:21,22860996,"Miami, FL",False,15738,10513
281,1274539768932528128,8extremes,Sharing Peace & Understanding with Compassion & Gratitude. Having Love & Respect for all Living things S CA,,2670,4615,2010-08-01 03:35:50,173334737,,False,26324,109490
282,1274458468330725376,Nana21712443,"Child of the Almighty God!!
Pro-Trump Pro-Israel Pro-Life
Pro-2nd Amendment 
Pro- Prayer in School 
Pro- Bible 
Life long Conservative",,600,428,2019-12-14 12:16:29,1205822826286059520,,False,33516,23489
283,1273609054443589634,equality0114,"🥀 I am a Veteran who supports equality for all! I despise bigots, fascist, and racist out there. We are Stronger Together. 💙🌊💙",,5470,5805,2015-04-04 21:58:01,3135221927,,False,22452,19808
284,1219994984738222086,misslvf,Centre-right 29yo who is tired of PC attitudes killing freedom. Scottish expat. Views my own & fabulous. #Brexit #AliMohammedAlNimr,,482,1731,2010-05-01 19:57:43,139175465,"Geneva, Switzerland",False,12768,30973
285,1274044020461834241,TheLongerGame,,,96,2411,2016-11-10 10:38:09,796663225261682688,All tweets are just my opinion,False,27214,29265
286,1220128811720642560,GlenwoodNate,Somewhere in the hills.  I'll be back someday.,https://t.co/GGuWDPfKL6,178,2180,2016-11-11 15:17:15,797095853022322688,"Glenwood Springs, America",False,12510,10055
287,1219995034138836995,umkcIM,Official Twitter account of the Internal Medicine Residency Program at the University of Missouri Kansas City. All tweets are billed as level 4.,https://t.co/mbMDUkubaN,644,350,2020-01-18 21:04:22,1218640168569266176,"Kansas City, MO",False,355,182
288,1273918225974202368,princesseffel,"“When you want to help people, you tell them the truth. When you want to help yourself, you tell them what they want to hear.” Thomas Sowell.",,685,981,2010-08-21 20:33:41,181291803,,False,100605,8263
289,1274611744678215680,Alexios1201,"Buy and Sell 🔃

Rule #1 of trading: 
Never give your position away",,104,3808,2012-01-23 09:25:59,471835353,  NO investment advice given,False,18916,138973
290,1274983114679308288,opa1420,"aged pensioner, ex-army (35yrs) father of five, grandfather of 11, great grandfather of two. anti LNP, pro equality, anti homophobia. very grumpy and poor",,5870,5340,2014-01-09 04:29:37,2283049465,Australia,False,196155,382942
291,1275679598106345481,BridgeKenya,"Bridge partners with governments, communities, teachers and parents to deliver evidence based quality education for primary and pre-primary school children.",https://t.co/M2Bck1wZP4,240,1844,2016-07-06 12:37:44,750670062705598464,"Nairobi, Kenya",False,448,3012
292,1274406320939073536,NarcononLA,We know drug addiction doesn't have to be a long lasting problem. Read about those who have changed their lives with the help of Narconon New Life Retreat.,https://t.co/MFqXableeo,631,484,2013-09-17 18:04:28,1876350534,USA,False,31,792
293,1274728430257549312,Trinitydraco1,"#covid19 #coronavirus updates and information. For information on infection control, disaster prep tips and other vital information visit the website below",https://t.co/mKyD8gngrC,115,1310,2017-02-20 07:09:57,833574393892728836,"Vermont, USA",False,5134,13476
294,1273276169283080194,InfestedJoker,Just a simple dude enjoying a simple life. All my tweets reflect my opinion and views and no one else’s.,,389,25,2019-09-26 01:13:31,1177028339091083265,,False,2423,3619
295,1274019444684132356,KhaleejMag,Voice of the People. #Business  #Sports News across the Globe. #CoronaVirusUpdates #COVID2019 #COVID19,http://t.co/ZuzftfyLu9,65007,75511,2009-12-08 08:57:36,95383781,"Dubai, United Arab Emirates ",False,587,12949
296,1275288278472757249,djilomar,"With the weakened ppl & against the wicked onesALG/SYR
https://t.co/JnnOjhIK24 /
https://t.co/qkjmmz1RQd /
https://t.co/WKoU0pvGuq /
https://t.co/ibohuBfWpe🇸🇦🇩🇿",,625,450,2014-01-06 22:51:35,2279689394,Middle of Nowhere,False,80879,17113
297,1275614621655863296,alykhansatchu,https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,https://t.co/TSDvPIA9og,19129,572390,2009-02-19 14:43:40,21303464,Nairobi,True,24995,390614
298,1275905503600816128,TumblinTumblew1,always l👀king around...🇺🇸......🔍,,0,6,2020-05-22 21:51:16,1263950496425029638,,False,1045,1566
299,1275624919125028864,DrumsGoalieIT,"Devil's advocate and promoter of common sense and the silent majority. Opinons, thoughts and interests are my own and subject to change.  #HamOnt #Canada",,184,139,2012-09-17 15:06:27,829229046,"Hamilton, ON",False,17214,7420
300,1275460200984526848,KetelerR,,,41,52,2013-10-13 18:33:49,1959183054,"Lafayette, La",False,3818,3296
301,1274554601770029057,UndyingVanity,,,101,5,2020-06-21 00:30:47,1274499878350139393,United States,False,697,759
302,1275736774757748736,NoMoreBadgers,System of a Down 💀. Queen 👨🏻. Time Lord ❤️❤️. All Consoles 🎮 Food 🍝 9 Stone Lighter thanks too @SlimmingWorld,https://t.co/Wkrq6W00fp,217,166,2009-06-22 19:26:40,49734482,"England, United Kingdom",False,7227,7686
303,1274002649927606272,badlefty,Thought I was a lefty. I was wrong. Don’t tread on me.,,432,198,2018-05-30 07:32:57,1001728152996106240,,False,1361,6181
304,1275415117610401793,NotSoProudYank,"America will survive the chaos, criminal behavior, insanity, traitors. We always have, we always will. I'm sarcastic as hell. Descended from real patriots.",,2542,1753,2011-07-12 01:52:41,333764462,Blue State,False,71626,116629
305,1273006707535470592,mtairyjoe,"Philly Fan,Truth, Justice, and the American way, Conservative, Family & Friends, GOD, Bass fishin, Pro Life, MAGA, FREEDOM, 444, GO BIRDS!!",,8904,8571,2017-12-18 12:25:42,942732601743245312,,False,66951,64755
306,1275616519607762944,Nikki79862278,#DigitalSoldier fighting on the front lines to push out the darkness & expose their wicked deeds to the light of a free & just world!!,,6946,6402,2018-04-19 12:45:04,986948795622658048,Realm of Light,False,75673,77213
307,1272966958837714949,emergencyequipt,Family emergency preparedness made simple.,,264,163,2019-09-09 02:29:21,1170886771044831232,"Bay Area, CA",False,104,193
308,1273988387716939783,richardhine,"Novelist https://t.co/pbQM3CWlX1. Ex-Time, WSJ, Adweek. Creator @TheDailyEdge. @realDonalDrumpf since 2013. #Unprecedented on Substack https://t.co/zWtivHiNRa",https://t.co/ByYdtseYsa,70486,71607,2010-02-19 03:09:06,115563859,,False,17696,66895
309,1274170869581926400,TommyDaTuba,don’t take me seriously // I also take pictures // fake manager of @frncissdominc // he/him tommydatuba@gmail.com,https://t.co/1DJQh8HezH,898,1154,2012-01-22 09:04:12,470918844,• tubaisland •,False,161283,47804
310,1275851090077122562,MacombChronicle,The Macomb Chronicle is a weekly C & G newspaper covering Macomb Township.,https://t.co/LD94Ep3u9F,90,673,2012-05-15 18:17:31,581205711,"C & G Newspapers, Warren, MI",False,0,2590
311,1273220713520889857,DesertResistor,#TheResistance #MeToo #RedForEd #LGBTQ+ally #blockedbychiefcovfefe #BLM ♿🌈🌵 #WashYourHands #StayTheFuckHome #WearAMask #FreeRealityWinner 👽🎃👻😱 $adaa2014,,2688,1435,2009-05-10 06:25:53,39008884,AZ,False,115816,41353
312,1275429401971306497,Alexios1201,"Buy and Sell 🔃

Rule #1 of trading: 
Never give your position away",,104,3808,2012-01-23 09:25:59,471835353,  NO investment advice given,False,18916,138973
313,1273762238348869640,GlassHalfWrong,"Conservative L.E.O. 
Unhinged Leftists, money in politics and monopolies are the real threat! Don't be silent - Admit you DO NOT SUPPORT BLM! #DefundLobbyists",https://t.co/eG5Mm7KGa5,12387,18349,2013-06-11 23:03:07,1507326536,"America, Fuck Yeah!",False,505,7871
314,1274973349844676608,rangsaaz07,We at RangSaaz provides you  a platform for your complete graphic solution and we also work on individual page elements such as logos or images.,https://t.co/z8yWuOvvTs,2,8,2020-05-05 17:18:30,1257721283225153539,india,False,3,32
315,1273058223751380994,RonaldBruceBar3,"NO MORE DIPLOMACY ! PRO-CONSTITUTION,  Pro-2nd !  Anti-abortion,   PRO-TRUMP, 
BORN AGAIN ! Saved by the grace of GOD!",,10855,9931,2016-06-15 01:27:54,742891346910924800,USA,False,86379,103594
316,1220135201105498112,deyoung1457,,,78,26,2015-08-20 11:47:14,3321284774,United States,False,1327,6954
317,1275107228010209280,rob_miller12345,"Formerly called Number Six, I was held in a government facility for resigning from MI6 after learning about a depopulation programme code-named The New Normal.",,103,4217,2019-12-21 18:49:46,1208459499440398337,,False,7747,28901
318,1273282862217744384,talonlawgroup,"...pease do no follow me. twitter has deleted me so many times! Trial litigator specializing on complex litigation, class actions, consumer protection and ...",,84,35,2020-05-13 03:10:42,1260407010169729025,,False,1326,3117
319,1220066935150387202,Lurganrebel,"Celtic and Liverpool.
 26+6=1
Old school Lurgan Republican.
Caustic.
Don't give a Fuck.
I say it as I see it.
https://t.co/fkrfAsNgz3",,4173,4019,2011-12-16 01:17:36,437953469,Isolation,False,540,89186
320,1273153993196351488,ccWISEradio,"Author, educator 👩🏽‍🎓, mouthy ginger, rescuer 🐾, Marine wife, barefooter 👣, & podcaster 🎙️
🇺🇸
#KAG #1A #2A #adoptdontshop Parler=@CounterCultureWise",https://t.co/5EIgVZwTXx,339,365,2017-12-12 21:28:59,940694997153619968,"Las Vegas, NV",False,14578,7966
321,1274156488089456649,zxswrd,,,494,149,2016-07-21 16:29:22,756164174938509312,,False,3936,8591
322,1275611611688919040,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
323,1219970693787348992,Wolf_InTheWilds,Bloomberg Intelligence Asian Credit Strategist.  Former portfolio manager and real world economist. Occam's razor.  Opinions are STRICTLY my own,https://t.co/IInHX9icsW,508,2066,2011-05-26 09:58:03,305500037,Hong Kong,False,14680,83554
324,1275623197531148290,DrumsGoalieIT,"Devil's advocate and promoter of common sense and the silent majority. Opinons, thoughts and interests are my own and subject to change.  #HamOnt #Canada",,184,139,2012-09-17 15:06:27,829229046,"Hamilton, ON",False,17214,7420
325,1274830126170046465,Dave2307,"David/Dave, 32 years old, From Sydney Australia, Loves to Travel, Photography, Music, Partying, Left Wing Politics, Watching Movies and Playing Video Games.",https://t.co/7YU3ssG1hC,784,703,2011-01-22 05:28:09,241410022,Sydney Australia,False,363,4808
326,1274731079069564934,FordPrefect747,"Retired Engineer --I feel and think much as you do, care about many of the things you care about, although most people do not care about them. You are not alone",,304,366,2019-10-17 16:56:07,1184875318001258496,Southeastern U.S.,False,18561,22885
327,1220271907460829184,semfyc_int,"Spanish Society of Family and Community Medicine. We are the Federation of 17 societies and proud members of WONCA Europe, CIMF and World. #LoveMFyC🩺",https://t.co/idgz80V3s1,774,1971,2015-03-10 11:48:18,3083849812,Barcelona (España),False,4730,14517
328,1274739926492262400,AOECOIN,"#1 Impact Investment on Earth, CleanTech Startup in SouthEast Asia with 3,600 Breakthrough Clean Techs, Seeks Finance Lines, Networks, and Support Pre-IPO",https://t.co/mNywAaZ0MU,5506,9635,2018-02-22 09:55:38,966612436978581504,Cambodia,False,24166,40610
329,1274960090450231296,NVGhost005,"'Man, your soul has no poetry.' - Killjoys. I tweet ALOT about fandom et al. My acct is NOT for the weak! My AVI is actress Emilia Clarke. Devout Chionophile!",https://t.co/WUANigliIY,258,1253,2013-06-28 23:52:37,1554298040,Polis,False,112016,159334
330,1275592256804675584,gurms,singaporean // attempts to simplify life // funny not funny // wonders what is this world coming to // ¯\_(ツ)_/¯,,728,997,2007-05-17 11:20:00,6103102,Singapore,False,4814,19414
331,1275632302681468928,Kimmerztweets,"Patriots stay strong , it's always darkest before dawn!
I love Jesus, my Family, President Trump and our great Nation!   God bless America!",,29364,29794,2013-07-08 01:42:26,1576434330,United States,False,52885,132757
332,1272984657676697600,Lizawithaz22,John 1:14 Proud Catholic 🇻🇦• 🇺🇸Proud American 🇺🇸• unapologetic Constitutional Conservative • proud FSU alumna GO NOLES! • Pro Israel 🇮🇱,,576,410,2012-04-21 16:34:46,559697311,The Republic of Texas,False,27877,3594
333,1274218782131515392,BeckyJohnson222,"Gores sacred oxen, teacher, muck-raker, Santa Cruz 11, #FreeHongKong #EndTheLockdown #FluShot killed my Dad! Anti-masker!
  ❤= I read it",https://t.co/IE3ItktIdM,4436,3967,2010-01-27 02:03:34,108796231,"Seaside, California, USA",False,185823,177329
334,1274039377061122050,Luma923,"Archives, Art, Beer, Books, Cartoons, Education, Environment, Feminism, History, Journalism, Media, Music, Photos & Politics ...always Politics #StillSanders",http://t.co/2YmTCNAlgB,4998,2744,2013-06-12 15:21:26,1510787130,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,False,176605,142885
335,1275815055464886272,WorldOfMarkyD,"politics junkie (with sensible views) #IStandWithDan 🗳unapologetic & keep it real 🤨 our safety is more vital than “the economy”, please #StayAtHome #WearAMask",https://t.co/yDYcn0jN9E,1463,4223,2011-06-04 14:08:21,310872365,"Melbourne, AUSTRALIA ✌🏻",False,7556,37677
336,1274988015341973505,ljmmuk,"English grandma with Scottish grandchildren. Happily retired, fan of #thearchers #FreddieMercury and #QueenWillRock",,1063,335,2009-06-29 19:46:44,52165272,"Edinburgh, Scotland, UK",False,1447,5067
337,1273740056193310721,JoeBobMr,The 1 True JoeBob SEO Guru #GOPe + #Dems = #GlobalistHOARD so #Conservatives Must #DrainTheSwamp *  #NoDACA + #DeportThemALL = #MAGA * #NotMy9thCircuit #SpyGATE,,25,313,2011-05-10 14:51:55,296305721,"Houston, TX",False,47811,65202
338,1274722851678048256,Mary047318411,"FACT FINDER 💙💙💙BIDEN2020🌊🌊 🌊 🌊3 things we should focus on. 1)election security, safe VOTING 2)covid19 solutions and facts 3)police & justice reform.",,505,206,2019-07-27 00:57:28,1154918693127819264,"Missouri, USA",False,6881,2381
339,1220016868100050945,GrayWolfBG1,"Democratic Socialist, Husband, Father,Thinker, Intuitive, Musician.

Unfettered Capitalism brought our world to this point

We must do better, really we must!",,7921,8886,2015-11-29 17:24:24,4320228856,"Mytholmroyd, England",False,69934,56660
340,1273619714283991040,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
341,1272984883502043136,ThorWarrior1,Constitutional Conservative Artist/Musician,,4794,2898,2019-12-18 19:04:19,1207375544477634561,,False,17550,5952
342,1274019444684132356,KhaleejMag,Voice of the People. #Business  #Sports News across the Globe. #CoronaVirusUpdates #COVID2019 #COVID19,http://t.co/ZuzftfyLu9,65007,75511,2009-12-08 08:57:36,95383781,"Dubai, United Arab Emirates ",False,587,12949
343,1273277462399590400,AspiringLockpic,"#KBF INTP-A. I am an IT guy who wants to get into lock picking a bit more. I'm ANTI-MANDATORY, not anti-mask / anti-vax. If you want them, that's your choice.",https://t.co/zOYCudEx6A,90,405,2016-08-04 15:30:06,761222686899068936,"East Midlands, England",False,1674,4075
344,1275061882769018885,ccleighton,"Adjunct Professor Oncology, Western
Publications: https://t.co/4q7exjCgdT
Nature Lover,  Educator, Epidemiology, Disability Rights, Living with TM/NMOSD
😷☢️🏳️‍🌈",,2056,1292,2011-04-11 15:38:13,280562113,"Windsor, Ontario",False,75644,17644
345,1275126408876941313,BobSchwaller,"here to support President Trump and help to Make America Greater than Ever.
I follow back when possible.",,4925,2985,2018-10-18 15:18:38,1052942034850508800,United States,False,31401,15015
346,1275058489736527872,kidcampbell7111,"Liberals -- Always quick on the block button .. but that's what they do, when facts don't apply & they dunno' sh*t.  ⭐IFB⭐",,5704,5186,2015-07-05 17:31:08,3269306047,The nation of TEXAS,False,105796,49807
347,1272922885435219968,MicrobesInfect,Microbes & Infection covers all fields of infection & immunity. Companion journal: https://t.co/6LsjDoNSMj,https://t.co/lmaA583TdJ,31011,71049,2011-06-08 02:37:08,313054802,"Paris, France",False,17108,24942
348,1275351911948935169,arelplo,"Latte lover, research scientist. Trump is inept and corrupt. We have to fire him in November. #Biden2020",,573,333,2017-07-25 03:50:03,889694205886423040,,False,41126,12152
349,1219989451285250049,wild_stallion_3,Separate the signal from the noise. Focus on the signal.,,970,812,2018-03-24 22:23:58,977672397913341958,Knowhere,False,11784,9926
350,1275433908503363585,WillSolly2,Long time Democrat. Worked on several congressional campaigns. #DemocraticResistanceTaskForce Author at https://t.co/U83XsqWzXk #Resistance #FBR #RidingWithBiden,https://t.co/a7BqFCRL3k,4767,3617,2019-08-28 09:52:17,1166649625073324033,Las Vegas ,False,40118,16812
351,1273039592258588672,parlace,"I love all animals, domestic & wild, & I care deeply about their well-being.  If you don't love animals, please don't follow. DO NOT FOLLOW FOR BUSINESS REASONS",http://t.co/lwAbVsBQhG,6331,10873,2010-03-21 01:22:18,124912809,"Ontario, Canada",False,7340,130599
352,1274429132710051841,SoLetsSay,"Musician, Teacher, Quarantine Expert",https://t.co/Gwg9bztXu8,365,89,2008-04-28 23:04:17,14577075,,False,2113,1741
353,1275191095844982784,marxdeane,"True believer, veteran, artist, BSocSc. Views my own, though mostly my darling wife Robyn Deane - together seekers of a fairer progressive world.",,8875,9174,2010-05-02 22:48:49,139531687,Bli Bli Qld Australia,False,8443,211157
354,1220321853933334529,MeiYee2014,A former medical science researcher & biotech consultant. Against fake news and its' supporters. Hong Kong is a free city. Hong Kong is a part of China,,229,184,2014-01-10 19:13:07,2285525154,"London, UK",False,4012,2786
355,1275817457572249600,CrispinBurke,#Cyber #Terrorism #InformationWarfare #COIN #Drones. Does not represent views of @DeptOfDefense. RT/Like ≠ Endorsement.,https://t.co/UnMre8YXDA,8877,15778,2009-05-25 03:47:32,42343812,"Washington, DC",False,154637,122254
356,1274732913003835392,Trinitydraco1,"#covid19 #coronavirus updates and information. For information on infection control, disaster prep tips and other vital information visit the website below",https://t.co/mKyD8gngrC,115,1310,2017-02-20 07:09:57,833574393892728836,"Vermont, USA",False,5134,13476
357,1275481170529091590,Chris11962,"Catholic Deplorable ReTrumplican. Political junkie. On Parler. IFB #Trump patriots 💯! Lists, trolls & flirts = blocked. ALL LIVES MATTER! #Trump2020🇺🇸#KAG🦅",,54620,54541,2010-09-15 01:56:26,190878483,NYC,False,390995,525755
358,1275286836001173504,madhunandan,,,14,39,2010-10-06 20:22:03,199415800,"Dusseldorf, North Rhine-Westphalia",False,8,30
359,1273876913786892289,glennmid10001,Want people to succeed in life.,,240,232,2015-03-01 19:26:35,3053388252,London,False,14591,32414
