,Unnamed: 0,id,label,tweet
249,249,1275345666953412610,1,"@thehill just a matter of time before we go back on lockdown @realdonaldtrump @whitehouse. please don't wait until flu season, then #coronavirus #covid19 will be mixed w/ everything flu-like that will cause a ""total"" lockdown of everything &amp; everyone for months, well into feb-march 2021. https://t.co/pbnjpyaa2d"
250,250,1274322856361381888,0,"@whodafuckisemma @politicalfarm they didn't die of #covid19 

all those flu shots had the #coronavirus in them, so people would test positive for this #deepstate created pandemic, and doctors were forced to call all deaths, #coronavirus, when they were not.

a hoax.
bill gates &amp; anthony fauci will be exec*ted."
251,251,1272957013744640011,0,"@cernovich @benyt @risj_oxford whether there has been a lawsuit recently or not, fox news, among other fallacies, recently sprayed its viewers with fake information about the coronavirus pandemic, calling it among other things a hoax, the common flu, nothing like that on covid19 on msnbc, or?"
252,252,1274450112115245056,0,@johnrobertsfox @cozy1614 remember when you told a guy after  @potus #covid19 press conference to take his mask off because #coronavirus is just a bad flu? i do! #fakenews #facemasks
253,253,1274934978829144064,0,"read this. sign at the doctors.... inform the reception if you had coronavirus, which includes the flu and or cold. once again not saying covid19. they think we are stupid https://t.co/ml75sdwp61"
254,254,1275352890786398208,0,"democrat governors and mayors of sanctuary cities guilty of third degree murder, when they sent china flu covid19 positive people into nursing homes as a deliberate criminal act!!! https://t.co/793oasln7i"
255,255,1273626222610825216,1,really you going bring up swine flu. it has nothing do coronavirus. it didn't even make it to usa like this virus did and it kill way less than coronavirus did. covid19 is at over a million man smh.
256,256,1274414924916236288,1,"#covid19 today is a catastrophe but in time will become a flu https://t.co/vncyeqs6jc but we live today
a test than can detect coronavirus in minutes has been approved in the us https://t.co/dipy4so5xf via @wef"
257,257,1275547146503290880,1,"@riseupmelbourne the testing itself is flawed though as the experts have never properly isolated the virus covid19. the coronavirus of flu as i understand has thousands of different strains. 

test for a virus can give different readings day to day."
258,258,1275662809540562945,0,"@wester_sou @bergeonline @lumidek @roypentland ""you seriously can't make this garbage up!
will they be called in for every flu season moving forward.""

#influenza kills ~600 people (all ages) in australia/year. #covid19 = 103 deaths.

by that measure, shouldn't we enact martial law every flu season?  

https://t.co/5ehzewpjt3"
259,259,1275764919791751169,1,dr. behind covid trials talks about the 'cytokine storm' in critical patients. why are people still saying covid19 is only bad flu? since when are lung transplants indicated for flu patients? https://t.co/yaj0vqhgju
260,260,1273939211146715136,0,"@paulnuki a 21st century sham of mismanagement. hardly worse than flu &amp; surprise surprise it's died out after 3 month's &amp; sunshine. hundreds of scientists &amp; politicians should be sacked, fired &amp; shamed. #coronavirus #covid19"
261,261,1274617712027803648,1,#covidiots this is what you call people who still believe that this virus is more deadly than a regular flu virus.  oh wait... covid19=coronavirus=cold/flu symptoms.  thanks for the research #stanford https://t.co/khb6wqtyiy
262,262,1219972663805992960,0,"i think this may have already hit the uk, because how can this latest flu virus be lasting so long and making so many people so ill, plus it has all the same symptoms, including respiratory issues. i was ill with this flu... https://t.co/epruaccvbr"
263,263,1275780893831868417,0,"the us #death rate from the #coronavirus is 49 times higher than the #flu

https://t.co/b75fie3ks3
#covid19 #coronavirusupdate #covid_19 #nottheflu #trumpliedpeopledied
#rememberinnovember 
#novemberiscoming"
264,264,1273124684830310402,0,"#coronavirus #covid19 wave 2 inbound, if 3 hits the way flu normally does, then autumn/winter is going to be dire. also, the chinese properly lie about this, but their response this time seems quicker &amp; more joined up.  https://t.co/hjcektelnz"
265,265,1274248019769253888,0,"important: 
women gets her contact tracer certificates explains

you have no rights to privacy.

@speakerpelosi how is @realdonaldtrump admin doing this? 

cdc docs we have had normal number of deaths inline with flu.

#contacttracer #covid19 #coronavirus 
https://t.co/2scps9xzfz"
266,266,1273280440531668992,1,"your flu is not corona, here is comparison of coronavirus, flu  https://t.co/7z56xnilzz 

#coronapandemic #coronainpakistan #coronavirusupdates #coronawarriors #covid19 #covid_19 #covid19pakistan"
267,267,1273632243630522369,1,#covid19 #covid__19 is an opportunistic killer. california is reopening too quickly giving this virus the opportunity it requires to aggressively spread &amp; kill. the spanish flu pandemic of 1918 killed 50 million people. how many people will covid19 kill? https://t.co/htbhixx3o4 https://t.co/uuk2sw7etv
268,268,1274982868255555588,1,"ruby princess passenger diagnosed with flu days before coronavirus death, inquiry hears https://t.co/67gfal13rc"
269,269,1220329909442183169,0,@dococtplays flu like virus which jumped from animals over to humans. began in central city of wuhan and has spread as far of the us. i'm pretty sure i saw that it reportedly came or started from a seafood market
270,270,1275093589635166209,0,@elonmusk can it filter the coronavirus?  could tesla make home air cleaners to filter viruses? #virus #antivirus #covid19 #coronavirus #flu #influenze #illness #disease #innovation
271,271,1275540163121352710,0,"@witsuniversity @uniofoxford @wits_news @witshealthfac @witsrhi @sahpra1 @oxfordmedsci @healthza @gavi we don't want no bile gate foundation vaccines, he said he's gonna test his killing vaccines for a virus that isn't even there, it was called swine flu, capsvirus, coronavirus and now covid19 
wits i ain't gonna be on anyone's test guineapig 
#saynotowitsvaccin
#saynotowitsvaccin"
272,272,1275101710365659138,1,"3/ #osterholm #covid19 
even if new cases begin to fade this summer, it might be an indicator that the new coronavirus is following a seasonal pattern similar to the flu. https://t.co/comhxxhl91"
273,273,1275140969839681537,1,"as california continues to lift some restrictions amid #covid19, dr. gary green shares his thoughts on family gatherings, the difference between the coronavirus &amp; the flu, &amp; how you can help keep your family safe this summer. the @northbaynews has story: https://t.co/k71whs18fp."
274,274,1275865047726616576,1,"#regram @neiltyson 
・・・
sorry to be a downer. but this is important. global deaths caused by various causes &amp; coronavirus. this chart shows the importance of getting this virus under control and why it’s not just like the flu or other viruses. #covid19 #coronavirus https://t.co/6lsdiz1van"
275,275,1275533440193040386,1,@nataliexdean young people are definetly less cautious in #newyork . may change when 2nd wave hits this fall during flu season. flu makes even young people sick &amp; if they're weakened from flu they may be more susceptible to #covid19 . @scottgottliebmd #epitwitter #coronavirus https://t.co/8sk6eesqsw
276,276,1273474568775241730,0,"hey #maga peeps...

you might want to tell your boss's boss that #covid19 is no worse than regular flu. he's over there spraying down his underlings. apparently your boss's boss thinks it's real. it's just a democrat hoax, right?
 https://t.co/uivnquu0c2"
277,277,1275849030770348040,1,"@norvernmunkee52 @r2ph that the reason with winter flu i think. coronavirus might behave differently.  it now also seems that those who survive a bad case of covid19 could have scarring on their lungs, possibly long term, which would be pretty awful"
278,278,1275028646064009216,1,"@nehalmangrio @mraffaev @sherryrehman @005_saleem are you a dr that you know it’s a normal flu?
what will govt get in return while declaring someone covid positive?

https://t.co/3fvuraieba"
279,279,1275686339296538624,1,"do you think you may have #covid19 and not just flu? most people who get sick can take care of themselves at home. if you need to see a doctor, call ahead before going to their office. take precautions to protect yourself and others around you. see more: https://t.co/oalirkxtp9 https://t.co/qe3djkhlmf"
280,280,1219996066151641092,0,"as everyone has a mild freak out about coronavirus, it's worth pointing out that the cdc says 6,600-17,000 people have died from the flu so far this year and between 13 million and 18 million people have been infected by the flu virus."
281,281,1273037957671288832,1,"what it gets me about this coronavirus/covid19/fake killer virus/whatever branch of th flu, is that being that infectious, why haven't we seen many celebrities/politicians/royals/th rich/homeless/junkies dead in thousands? nope! if any of them died, they didn't make it to th news"
282,282,1274406688649510915,1,"the spanish flu and world war i halted growth in global trade, finance and migration. it took more than half a century to recover. will the same happen now?

#covid19 #trades #businesses #manufacturing #leadership #management #work #futureofwork
 https://t.co/mgjnfco6je via @wsj"
283,283,1273689853876596736,0,#coronavirus mortality study continues to confirm overall mortality not much different than a bad seasonal flu https://t.co/mhk4kgbrvl #covid19
284,284,1272940096032051207,0,@kimberlyritter2 almost every person got coronavirus bit not covid19 and i have friends who had covid 19 and pass it like a flu without medications just a tea and lemons . all is hoax for many different reasons sadly bad ones
285,285,1274217846223048705,1,"memory loss, shortness of breath, panic attacks and gnarled fingers are among the few lingering health issues post #covid19 .  no, its not just a cold or the flu !!!! 

https://t.co/saiwccjw9l"
286,286,1274539768932528128,0,"plandemic #coronavirus flu brought to us by bill gates decade of #vaccines staring who fauci birx event201 nih cdc entangled web of grants securing mouth pieces we saw inflatednumbers doctors sign every death cert w #covid19
staged control #exposebillgates #donoharm #blm #mindful"
287,287,1274458468330725376,0,"@ap who cares 🤷🤦 
if you had a flu shot in the last two years your carrying some form of a coronavirus... so yes you will test positive for covid19! duh🤦 https://t.co/kvm3lympkr"
288,288,1273609054443589634,1,"people understand that 119k people have already died, covid is worse than the common cold/flu and will only get worse. #covid19 #coronavirus https://t.co/qqlklapeew"
289,289,1219994984738222086,1,"wuhan flu is pretty scary, particularly with cny round the corner and mass migration. nowhere is really safe. #wuhancoronavirus"
290,290,1274044020461834241,0,"@simondolan im lost to think the amount of times ive spelt out the covid19 scandal. just to reiterate china, who, world economic forum, big corporates, big pharmas, elitists and bill gates all involved. if your afraid of the flu be afraid of coronavirus otherwise be afraid of this lot"
291,291,1220128811720642560,0,"note that those numbers are seasonal flu, not ncov, i believe."
292,292,1219995034138836995,1,"subjective flu like symptoms is common presentation
when should you suspect #2019-ncov? if in the 14 days before symptom onset, patient had a history of travel from wuhan city, china or close contact with a person who is under investigation for 2019-ncov while that person was ill https://t.co/yxsswxuzbu"
294,294,1273918225974202368,0,"well, we’ve gone from 40 million will die to coronavirus may be less deadly than the flu -
‘a new study has found that sars-cov-2, the virus linked to covid19, maybe five times more widespread than previously thought, and therefore five times less deadly.’ https://t.co/1h4q5ynuvd"
295,295,1274611744678215680,0,"not 'could' this f'ing flu will die without the vaccine

#coronavirus #covid19 

coronavirus has downgraded from 'tiger to wild cat' and could die out without vaccine https://t.co/iu6wghegi7"
296,296,1274983114679308288,1,"ruby princess passenger diagnosed with flu days before coronavirus death, inquiry hears https://t.co/9howoewdxb"
297,297,1275679598106345481,1,"brandon ochieng from bridge academy kyumbi stays #safeathome by observing proper hygiene practices everyday. teaching children good health habits like this will help prevent the spread of colds and flu, as well as #covid19

visit https://t.co/wybrn4arsv and @moh_kenya for more https://t.co/2wf40iqut1"
298,298,1274406320939073536,1,"coronavirus vs opioid epidemic

the idea of comparing health crisis issues is not new. the opioid epidemic has been compared several times to the hiv epidemic, the flu, and countless others...

read more: https://t.co/4d1uqkxx2g

#addiction #rehabilitation #covid19 #opioidcrisis https://t.co/rcryls8ezr"
299,299,1274728430257549312,1,"i want you to really think about what it means that over 120,000 americans have died from #coronavirus in 4 months. how can anyone still think this is no big deal or call it a ""flu?"" those are people not numbers and those with permanent organ damage are far higher #covid19 https://t.co/c1ovx23k4i"
300,300,1273276169283080194,1,idiot state with idiot leaders. 80k infected 3k dead that’s a 3.75% mortality rate and you morons wanna say “oh oh but the flu” man stfu and wear your masks. #covid19 #corona #coronavirus #florida #trumpisanidiot https://t.co/iurj1taaoq
301,301,1274019444684132356,1,"your flu is not corona, here is comparison of coronavirus, flu  https://t.co/7z56xnilzz 

#coronapandemic #coronainpakistan #coronavirusupdates #coronawarriors #covid19 #covid_19 #covid19pakistan"
302,302,1275288278472757249,0,"beware of the 2nd wave, it's may have a disastrous impact worse than the 1st one just like the spanish #flu in 1918.

#spanishflu #covid19 #coronavirus https://t.co/ahpozi2ysl"
303,303,1275614621655863296,1,"coronavirus: china had ten times more ‘flu’ cases than usual in december #covid19 @thetimes 
https://t.co/8d72rwfwlc health authorities reported 1.2 million cases of influenza in december, compared with 130,442 recorded in the same month in 2018 https://t.co/9jsaijmatw"
304,304,1275905503600816128,0,"geraldo 🤔if i was tested now for immunities 2 the 2019 winter flu,i would test positive now even though i had it last november. i wish they would give us the numbers on if testing is showing #covid_19 cases from the end of last year or if they have it now? #covid19 #coronavirus"
305,305,1275624919125028864,1,@thespec @jfrketich there's this other crazy way to prevent the spread - learn proper respiratory etiquette. any cold/virus/flu can be spread when you sneeze or cough. amazingly this works for more than just this latest coronavirus. #flattenthefear #covid19 https://t.co/at0tg433ac
306,306,1275460200984526848,0,"@cnn dr fauci rightfully claimed that covid19 produces many false positives.

these test are flawed in that it triggers on any remnants of a coronavirus found in the body (cold).

how many people without symptoms get tested for the flu?

covid lockdowns and inflated deaths all hoax."
307,307,1274554601770029057,1,"who remembers the ""it's just the flu bro"" people?

#coronavirus #covid19"
308,308,1275736774757748736,1,we should call it trump flu cos its fucking killing people!! let's get #trumpflu trending! #coronavirus #covid19 https://t.co/lpxxpholx4
309,309,1274002649927606272,1,can someone tell me what the current alert level is for the flu? #covid19 #coronavirus #alertlevel3
310,310,1275415117610401793,1,"i was reading more about the 1918 spanish flu pandemic and saw that it reappeared twice after the first wave, not just once. 

experts have said #coronavirus, #covid19 will most likely reappear again and i'm wondering if there could also be a third time."
311,311,1273006707535470592,0,@susanstjames3 i don’t get it. if covid19 is so deadly and thousands of maga patriots could die by going to trump rallies. why would the democrats care. they hate us. fact is. coronavirus is pure bs. it’s a flu and nothing more. they know what trump rallies do.🇺🇸
312,312,1275616519607762944,1,"why did 5 democrat governors go against cdc guidelines about taking in &amp; treating #covid19 patients back into nursing homes when the elderly are already the 'most at risk' every year for the regular flu?🤨🤔 ... 
https://t.co/vrjojiwnxt"
313,313,1272966958837714949,1,"fire season + covid-19: experts predict a dramatic increase in october, which coincides with flu season and, in california, fire season, where smoke could exacerbate the seriousness of the virus. #covid19 #beready #beprepared https://t.co/h99jkw14ox"
314,314,1273988387716939783,1,#desantisbetrayedflorida and now #covid19 cases are surging. (this after many early covid deaths were misclassified as flu or pneumonia.) https://t.co/qtyt8i8td2
315,315,1274170869581926400,1,"it’s been barely half a year and coronavirus has killed over 100,000 people in the us alone

i fucking hate ignorant fucks who keep saying “the flu kills way more blah blah” 

covid19 is fucking serious and if you don’t take it seriously do u think the entire world is stupid? https://t.co/zbocx8qvac"
316,316,1275851090077122562,1,"warne said for him, having swine flu was worse than covid-19. with coronavirus, he would typically have a mild fever at night. the back pain he experienced, he said, was the worst pain he’s felt in his life.
https://t.co/7peg2rqljx"
317,317,1273220713520889857,1,"@caffeinatedinaz @dildon_t @opticcityoiler @tucsonromero and what i don't want is more dead people. and guess what, wearing a mask would help reduce the flu too. nearly 1,000 medical professionals say arizona should start requiring people to wear masks https://t.co/fn9cbvtwie @stephanieinnes @mpolletta #covid19 https://t.co/vfzgbvtu3e"
318,318,1275429401971306497,0,"don't be scared of this 'flu
#coronavirus #covid19 

https://t.co/vhunkeuwe8"
319,319,1273762238348869640,1,"@arockalyps @lawrencehughes @chuckcallesto they do huh? many more people have died from coronavirus than a bad flu season and it isn't seasonal,  it's still here. at this point only a small percentage of the population has been exposed. wait until the flu and covid19 are going around and watch those death numbers!"
320,320,1274973349844676608,1,"india is set to begin trials on the japanese flu drug favipiravir.
#glenmark #fabiflu #fabifluavailability #covid19 #corona #coronavirus #coronavirusupdates #japanese #japan #coronavirusoutbreak #chinesevirus #chineseproductsindustbin #chinesecoronavirus #favipariwar #pibindia https://t.co/ibuzt7fnoy"
321,321,1273058223751380994,0,"look!

we know that #hydroxycloroquine,  will prevent covid19 &amp; it will prevent any coronavirus flu!

why are you democrats fighting it so hard?

got a private supply?"
322,322,1220135201105498112,0,"@milenarodban considering that the cdc estimates that on average, 59,000 people die annually from common influenza, wuhan is the least of your worries."
323,323,1275107228010209280,0,"@skynews @bbcnews

is covid-19 deadlier than flu?

""in short: no, coronavirus is not “20x deadlier” than the flu. the science suggests it may be anything from very slightly worse, to noticeably better.""

https://t.co/6j8uw9k9at"
324,324,1273282862217744384,0,@cdcgov get rid of your masks! they carry a swamp of dangerous bacteria!! the flu called #covid__19 #covid19 #coronavirus is over. the heat kills it in seconds! don’t be dumb. look up flu deaths per year or h1n1 or swine... listen to the doctors!!!! dump the mask! @rudygiuliani
325,325,1220066935150387202,0,"wuhan virus.
corona virus.
sars virus.
ebola virus.
all have us cdc patents.
#agenda2030
is trending.
spanish flu killed 500 million.
the black plague killed 300 million.
but love island, eastenders etc.
china is in shut down on their new year."
326,326,1273153993196351488,0,"love #fakenews? check out the #coronavirus hype. #covid19 is basically the flu, and you fools let daddy govt. shut you down.

#riots2020 cured it, right? 

#fascism
#plandemic2020
#blacklivesmatter
#georgefloydhoax"
327,327,1274156488089456649,0,"@moderncortes @aaronblake and at a minimum, you can just take off 25% of the covid19 deaths, in all reality. they count these far looser than the flu, thus 70,000 flu dead could reasonably be seen as equal to or worse death count than 100,000 covid19. https://t.co/na1dcdnunq"
328,328,1275611611688919040,1,"face diaper.
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #obamagate #exposebillgates https://t.co/mvin8zldkr"
329,329,1219970693787348992,0,"@rebelfd @mackayim serious statement. but combining mortality rate and communicability, kills less than the flu. cdc estimated 4000-17000 people died from the flu in last 3 months in us. don't see anyone calling that lethal."
330,330,1275623197531148290,1,@gavinnewsom @officialkat or learn proper respiratory etiquette. any cold/virus/flu can be spread when you sneeze or cough. amazingly this works for more than just this latest coronavirus. #flattenthefear #covid19 https://t.co/d2m7b1r97l
331,331,1274830126170046465,1,"#spanishflu 1918-1920: 500 million/1.5 billion confirmed cases 1/3 world population, 50 million deaths. could covid-19 be worse than spanish flu. humanity extinction event? 
https://t.co/nscbaoq9ja
#wuhan #china #australia #covid19 #coronavirus #pandemic #plague #who @drtedros"
332,332,1274731079069564934,1,"but it's just the flu. 
#alabama #covid19 #coronavirus #republicansvirus https://t.co/h1ydnuvp9f"
333,333,1220271907460829184,1,"""it is not easy to detect and count cases, since we are in the annual flu epidemic and that symptoms are very similar. on the other hand, the wuhan council health website has been publishing live the numbers of affected people. this seems unthinkable in europe""

⛑️ 
(4a/8)
👇 https://t.co/hvst1gnfcx"
334,334,1274739926492262400,0,@shemp357 dog cell lines are super-contaminated with #coronavirus &amp; this year they changed to dog cell line #flu shots. the military showed that 37% of those who had flu shots were being deliberately contaminated (of course the cdc #fauci knows!!!) as have way more cases of pos #covid19
335,335,1274960090450231296,0,"#coronavirus was here in the us long before we had awareness. #covid19 is a variant of the #flu, like #h1n1, which is still around &amp; still no cure &amp; how many years ago was that?

""mysterious deaths raise questions about how early coronavirus hit ca""  https://t.co/ar0vbrxzlo"
336,336,1275592256804675584,1,"after the summer, #covid19 will become the american flu.  https://t.co/psbfv2ldjy"
337,337,1275632302681468928,1,"@greenfield64 clown!   there's a difference of 42,000 dead from covid19 and the flu ya asshat!  and that's not taking into account cuomo stuffing sick ppl in w/ the old, and if the #s reported were even honest!
shut up!

https://t.co/dqclojr1ne

https://t.co/ntbysldpt3"
338,338,1272984657676697600,0,"⁦@govabbott⁩ #covid19 has a 99.98% survival rate. face masks actually compromise immune systems, especially in kids. thus, making flu season more dangerous for them &amp; us. let’s us develop herd immunity &amp; go on w/our lives. enough w/ gov’t control!   https://t.co/am5v8qa2q5"
339,339,1274218782131515392,0,"@amykosari that's right. the death rate for covid19 = 0.26% per the cdc

the death rate from the senior flu shot = 0.6%

so the senior flu shot is more dangerous than the coronavirus."
340,340,1274039377061122050,0,@rebeccaballhaus so? no need for masks to prevent #covid19. now or ever. &gt; sad that us citizens were taken in by #coronavirus pandemic lies. see cdc mortality stats for truth. and review of 17 studies re: #masks for #flu prevention/ transmission show masks don't work &gt; https://t.co/0w6lukfr2q
341,341,1275815055464886272,1,"@d_rose_xo yep, doctors are certainly discovering some very unusual sideeffects from #coronavirus

it baffles anyone who researches about it frankly 😧

how #covid19 illness can range from mild flu symptoms

to developing pneumonia or full ards

or other issues like stroke &amp; cardiac arrest"
343,343,1274988015341973505,1,"@enduklockdown1 @patrickmcdona10 @mags2a @hawkeyeknows @macfullermac @quizbay the covid19 global total just now is 470,940. last bad flu death toll in uk was in 1999/2000 killing 22,000.  covid19 has killed 42,600 so far in the uk. https://t.co/i2ramvgrkh
https://t.co/jmpcwkyglc"
344,344,1273740056193310721,1,the #coronavirus &amp; the seasonal flu both spread in similar ways &amp; the virus can live/survive for similar time on surfaces or suspended in droplets .. so the logical explanation for #covid19 being over twice more contagious is people are contagious before they show symptoms https://t.co/8wbdnhy6dz
345,345,1274722851678048256,1,"@rmmommabear @thisbitchhere69 @gabefeycat @gryphonwatcher yes, most people fail to realize the difference between covid and flu. for one thing when you get pneumonia after having flu it’s secondary infection whereas covid attacks the lungs causing a primary pneumonia. also far as kidneys https://t.co/nz3padmgt0"
346,346,1220016868100050945,1,"so 'flu' has a 'death rate of about 1 in 1,000 does it not?

at present 2019-ncov (#coronavirus) has around a 2% death rate (17 confirmed dead so far?) or 1 in 50

am i correct in thinking h1n1 ('spanish flu') during it's 2018/19 epidemic showed a similar death rate of around 2%?"
347,347,1273619714283991040,0,"this looks legit.
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #pandemic #exposebillgates https://t.co/ydljb5alxh"
348,348,1272984883502043136,0,"@gatewaypundit covid-19
#covid19 #coronavirus #vaccines #billgates #who #cdc #nih #lockdown #thetruthaboutvaccines #vaxxer #spanishflu #influenza #flu #hcq #hydroxychlorquine #qanon #maga #kag #scamdemic #pandemic #virus #usconstitution #obamagate #exposebillgates https://t.co/x5kcztapxj"
349,349,1274019444684132356,1,"your flu is not corona, here is comparison of coronavirus, flu  https://t.co/7z56xnilzz 

#coronapandemic #coronainpakistan #coronavirusupdates #coronawarriors #covid19 #covid_19 #covid19pakistan"
350,350,1273277462399590400,0,"this coronavirus covid19 bollocks is entirely stupid. it is a psychotic over-reaction over a vastly average virus such as flu, with similar figures, similar seasonality, yet we are losing freedoms left and right. no more protests. you didn't want freedom did you? #covid1984"
351,351,1275061882769018885,1,"#covid19 cases are now rising by a million a week wordwide - approaching trajectory of 1918 flu pandemic.
worrisome. #cdnpoli 

https://t.co/gfo8cc6afk"
352,352,1275126408876941313,0,@pardesseleh @drawandstrike the media insists covid19 be called a virus rather than a flu.  the words mean the same but have different connotations.  swine flu versus coronavirus. see the difference?
353,353,1275058489736527872,0,"@afa1776 @debbsthe @limaab16 @realmattcouch maybe because we don't live in moron'ville ?

https://t.co/sqmhvlowzt

population dallas, tx - 1.35 million
covid-19 dead - 74

population texas - 29 million
covid-19 dead - 2165 ---&gt; .00007166
yearly :
flu dead - 4950 ish
heart attack dead - 31,050 ish
cancer dead - 46,200 ish"
354,354,1272922885435219968,1,"comparative review of respiratory diseases caused by coronaviruses &amp; #influenza a viruses during epidemic season.

during next #fluseason clinicians may have to distinguish #covid19 #pneumonia from other kinds of viral pneumonia

https://t.co/pb6v3zb8xg #flu #covid19 #coronavirus https://t.co/fskzsuddu3"
355,355,1275351911948935169,1,"for those still confused about the difference between the flu and covid19, here is the case death rate. the flu's death rate is .1% for those who test positive, while the coronavirus death rate is 4.9%. graph below shows death rates for each by age group.

https://t.co/tyvauss8fa https://t.co/vb2zhmq4ke"
356,356,1219989451285250049,0,"@jimmie_luke @the_iza_ @hotepjesus go ahead, get the flu vaccine, get sick immediately after, and blame it on something else.

if you are too blind to see how obviously corrupt and malevolent the cdc and vaccine industry is, then so be it. yes they can be effective, but at what cost? is the cost necessary?"
357,357,1275433908503363585,1,"when i saw this video months ago it was very clear to me, coronavirus was not flu. people  don’t drop dead from the flu while walking. it still applies, it’s not fully understood and due to spread, even more dangerous. mask. wash. distance. #covid19 https://t.co/eqs7ivfh3l"
358,358,1273039592258588672,1,@bopinion no. damned. way.  you can't keep stopping the world running every couple of months because of a flu. that tail can't wag that dog ad nauseam. we have to keep working and functioning. period. #coronavirus #covid19
359,359,1274429132710051841,0,"it’s just like the flu! all it is is a bad cold. 

when you beat malaria as a cause of death in the world, you know you’ve made it as a disease. #covid19 #coronavirus

https://t.co/stk7nimiui"
360,360,1275191095844982784,1,"thailand had the world's first #coronavirus case outside china. here's how it avoided disaster https://t.co/ldsk95fwfb 
is it time to ditch the tradition of the handshake?
note that ordinary flu numbers have also dropped dramatically.
#covid19 
 #auspol #lnpfail"
361,361,1220321853933334529,0,"@goldfin11540878 @liyuan6 @nytimes influenza ( flu) is killing more than #wuhancoronavirus . new doesn't always mean more lethal, so cautious yes, but not overly pessimistic.
sad to see media outlets using a natural human crisis for their political end"
362,362,1275817457572249600,1,"experts offer grim warning of strain on medical system from both #covid19 and flu later this year.

https://t.co/aleokhqpcw"
363,363,1274732913003835392,1,i keep seeing these people trying to say #coronavirus isn't any more lethal than the flu. now. with over 120k dead in the us in just 4 months from a brand new virus that we had lockdowns for. who is stupid enough to not see through that crap? #covid19
364,364,1275481170529091590,0,"i don’t believe a word this guy says anymore. he’s been wrong throughout this entire “pandemic,” i.e., the flu. 🙄

dr. fauci warns coronavirus vaccine 'might take some time' 

https://t.co/dks76ugqgc #covid19 #morningjoe #maddow #rachelmaddow #tuesdaythoughts #maga2020 #trump"
365,365,1275286836001173504,0,"mcenany defends trump using racist term to refer to coronavirus
https://t.co/pfremcckjb
they called it spanish flu, wrongly, in 1918 and still call it. 
we should rightly call current virus the chinese virus.
#corona #covid19 #covid19pandemic #chinesevirus #realdonaldtrump"
366,366,1273876913786892289,1,"@timgriff1977 @drchrisparry unfortunately dismissing covid19 as the "" flu "" is dangerous. https://t.co/tljlqv4spa"
367,367,1272963217678049281,0,"@starmistriel jokes have elements of truth

#coronavirus before jan 2020 was known as the ""common cold"" &amp; the ""seasonal flu.""

why is this #coronavirus (aka #covid19) any different?
.
.
.
.
because the #ccp, dr fauci and bill gates says so, and we need a vaccine.
 
#wuhanvirus #ccpvirus https://t.co/jvfrhnhrra"
368,368,1275313707954974721,0,"@farhatullahb @nabijans adherent of 10%, he said coronavirus is ""like"" a flu - this is a true statement. 
see the similarities in the link.
https://t.co/kyzbrt35da

2- also, cdc in us recommends testing for flu and covid19 simultaneously due to similarities in symptoms (see ss) https://t.co/1qxgu0lxur"
369,0,1274850686585507840,0,"whites are forcing doctors not to report coronavirus deaths and report covid19 deaths as heart attacks, strokes, flu, pneumatic decease and everything else but coronavirus. is this america under donald trump?"
370,1,1275746734564503552,1,"@latimes please don't even consider reopening too soon during the #covid19 pandemic! in the 1918 pandemic this was attempted (influenced by business interests) with dire consequences❗
#donotopencalifornia #extendlockdown #covidiots
https://t.co/rnites0rad"
371,2,1275493983238701057,0,haven't done that with seasonal 'flu virus. and that kills thousands of people each year!  #covid19 #coronavirus #c4news https://t.co/r39k8jelqu
372,3,1272911613041864704,0,"0.01% death rate, lower than the seasonal flu! #coronavirushoax #openamericanow  https://t.co/ndngty6hy7"
373,4,1219988352465805312,0,"i love how this opens with, “they’re usually quite effective,” when this is the same story we hear about the flu shot every single year. https://t.co/x9hsbcgtyj"
374,5,1275455668800180224,1,"@misterd641 @skysportsnews the flu isn’t a coronavirus. the flu is an influenza virus. coronavirus is the virus, covid19 is the disease caused by coronavirus. don’t try to be smart it doesn’t suit you"
375,6,1220126527838441474,1,"the first confirmed case of wuhan #coronavirus in the u.s. is a washington state resident who recently traveled to wuhan, china.

the disease has many of the same symptoms of the flu, which is also widely prevalent this time of year.

https://t.co/6gpqswbtbw https://t.co/oehcywosc6"
376,7,1220258829775958016,0,somehow #wuhancoronavirus reminded me of the k-movie named flu....
377,8,1275151585782280193,1,"@presssec #kayleighmcenany says trump is not racist to call #covid19 #kungflu. 

is that because @presssec is also a racist? 
https://t.co/wnr9jpbik7 via @mailonline"
378,9,1220129286377570304,0,@reutersbiz yeah profit far outweighs possible death by an out of control epidemic of new strains of deadly flu virus.
379,10,1275454854555594754,1,"@johnnypenso @drericding by your own post, after reading this article you will no longer be able to say covid19 is just like the flu. but i know you won't read it because death just doesn't matter to you.  https://t.co/uysqy4rwts"
380,11,1275465374885167105,1,the coronavirus death rate in the us is almost 50 times higher than that of the flu. see how they compare by age bracket. https://t.co/grggnpiumd #covid19 #coronapalooza #coronavirus #flu #influenza #businessinsider #socialdistancing
